region,DateRep,Cases,Deaths,population
PB,2020-04-02T03:00:00Z,1,0,4039277
PE,2020-04-02T03:00:00Z,11,1,9617072
PI,2020-04-02T03:00:00Z,1,0,3280697
PR,2020-04-02T03:00:00Z,28,1,11516840
RJ,2020-04-02T03:00:00Z,160,13,17366189
RN,2020-04-02T03:00:00Z,13,0,3534165
RO,2020-04-02T03:00:00Z,1,0,1796460
RR,2020-04-02T03:00:00Z,4,0,631181
RS,2020-04-02T03:00:00Z,28,1,11422973
SC,2020-04-02T03:00:00Z,12,0,7252502
SE,2020-04-02T03:00:00Z,3,2,2319032
SP,2020-04-02T03:00:00Z,525,24,46289333
TO,2020-04-02T03:00:00Z,0,0,1624183
AC,2020-04-03T03:00:00Z,3,0,894470
AL,2020-04-03T03:00:00Z,4,1,3351092
AM,2020-04-03T03:00:00Z,31,4,4207714
AP,2020-04-03T03:00:00Z,8,0,861773
BA,2020-04-03T03:00:00Z,15,2,14930424
CE,2020-04-03T03:00:00Z,77,2,9187886
DF,2020-04-03T03:00:00Z,32,1,1585771
ES,2020-04-03T03:00:00Z,19,3,4064052
GO,2020-04-03T03:00:00Z,15,1,7116143
MA,2020-04-03T03:00:00Z,10,0,7114598
MG,2020-04-03T03:00:00Z,27,2,21292666
MS,2020-04-03T03:00:00Z,7,0,2809394
MT,2020-04-03T03:00:00Z,8,1,3526220
PA,2020-04-03T03:00:00Z,4,0,8690745
PB,2020-04-03T03:00:00Z,8,0,4039277
PE,2020-04-03T03:00:00Z,30,1,9617072
PI,2020-04-03T03:00:00Z,2,0,3280697
PR,2020-04-03T03:00:00Z,49,0,11516840
RJ,2020-04-03T03:00:00Z,82,6,17366189
RN,2020-04-03T03:00:00Z,71,2,3534165
RO,2020-04-03T03:00:00Z,0,0,1796460
RR,2020-04-03T03:00:00Z,4,0,631181
RS,2020-04-03T03:00:00Z,62,0,11422973
SC,2020-04-03T03:00:00Z,34,3,7252502
SE,2020-04-03T03:00:00Z,2,0,2319032
SP,2020-04-03T03:00:00Z,542,31,46289333
TO,2020-04-03T03:00:00Z,0,0,1624183
AC,2020-04-04T03:00:00Z,0,0,894470
AL,2020-04-04T03:00:00Z,1,0,3351092
AM,2020-04-04T03:00:00Z,51,5,4207714
AP,2020-04-04T03:00:00Z,9,1,861773
BA,2020-04-04T03:00:00Z,50,2,14930424
CE,2020-04-04T03:00:00Z,103,0,9187886
DF,2020-04-04T03:00:00Z,52,2,1585771
ES,2020-04-04T03:00:00Z,14,1,4064052
GO,2020-04-04T03:00:00Z,15,0,7116143
MA,2020-04-04T03:00:00Z,7,0,7114598
MG,2020-04-04T03:00:00Z,33,0,21292666
MS,2020-04-04T03:00:00Z,2,0,2809394
MT,2020-04-04T03:00:00Z,12,0,3526220
PA,2020-04-04T03:00:00Z,30,0,8690745
PB,2020-04-04T03:00:00Z,3,1,4039277
PE,2020-04-04T03:00:00Z,40,4,9617072
PI,2020-04-04T03:00:00Z,1,0,3280697
PR,2020-04-04T03:00:00Z,94,2,11516840
RJ,2020-04-04T03:00:00Z,172,11,17366189
RN,2020-04-04T03:00:00Z,36,1,3534165
RO,2020-04-04T03:00:00Z,1,0,1796460
RR,2020-04-04T03:00:00Z,7,1,631181
RS,2020-04-04T03:00:00Z,14,1,11422973
SC,2020-04-04T03:00:00Z,53,0,7252502
SE,2020-04-04T03:00:00Z,2,0,2319032
SP,2020-04-04T03:00:00Z,418,41,46289333
TO,2020-04-04T03:00:00Z,2,0,1624183
AC,2020-04-05T03:00:00Z,2,0,894470
AL,2020-04-05T03:00:00Z,5,0,3351092
AM,2020-04-05T03:00:00Z,106,2,4207714
AP,2020-04-05T03:00:00Z,1,1,861773
BA,2020-04-05T03:00:00Z,69,2,14930424
CE,2020-04-05T03:00:00Z,93,4,9187886
DF,2020-04-05T03:00:00Z,14,0,1585771
ES,2020-04-05T03:00:00Z,13,1,4064052
GO,2020-04-05T03:00:00Z,12,1,7116143
MA,2020-04-05T03:00:00Z,8,1,7114598
MG,2020-04-05T03:00:00Z,68,0,21292666
MS,2020-04-05T03:00:00Z,3,0,2809394
MT,2020-04-05T03:00:00Z,4,0,3526220
PA,2020-04-05T03:00:00Z,6,0,8690745
PB,2020-04-05T03:00:00Z,2,2,4039277
PE,2020-04-05T03:00:00Z,25,7,9617072
PI,2020-04-05T03:00:00Z,1,0,3280697
PR,2020-04-05T03:00:00Z,43,3,11516840
RJ,2020-04-05T03:00:00Z,148,6,17366189
RN,2020-04-05T03:00:00Z,30,2,3534165
RO,2020-04-05T03:00:00Z,1,0,1796460
RR,2020-04-05T03:00:00Z,5,0,631181
RS,2020-04-05T03:00:00Z,8,1,11422973
SC,2020-04-05T03:00:00Z,23,5,7252502
SE,2020-04-05T03:00:00Z,5,1,2319032
SP,2020-04-05T03:00:00Z,154,15,46289333
TO,2020-04-05T03:00:00Z,3,0,1624183
AC,2020-04-06T03:00:00Z,2,0,894470
AL,2020-04-06T03:00:00Z,3,0,3351092
AM,2020-04-06T03:00:00Z,115,5,4207714
AP,2020-04-06T03:00:00Z,5,0,861773
BA,2020-04-06T03:00:00Z,30,1,14930424
CE,2020-04-06T03:00:00Z,190,3,9187886
DF,2020-04-06T03:00:00Z,5,3,1585771
ES,2020-04-06T03:00:00Z,28,0,4064052
GO,2020-04-06T03:00:00Z,4,2,7116143
MA,2020-04-06T03:00:00Z,37,0,7114598
MG,2020-04-06T03:00:00Z,27,3,21292666
MS,2020-04-06T03:00:00Z,1,0,2809394
MT,2020-04-06T03:00:00Z,16,0,3526220
PA,2020-04-06T03:00:00Z,16,2,8690745
PB,2020-04-06T03:00:00Z,1,0,4039277
PE,2020-04-06T03:00:00Z,22,9,9617072
PI,2020-04-06T03:00:00Z,0,0,3280697
PR,2020-04-06T03:00:00Z,20,2,11516840
RJ,2020-04-06T03:00:00Z,67,7,17366189
RN,2020-04-06T03:00:00Z,4,0,3534165
RO,2020-04-06T03:00:00Z,2,0,1796460
RR,2020-04-06T03:00:00Z,0,0,631181
RS,2020-04-06T03:00:00Z,63,0,11422973
SC,2020-04-06T03:00:00Z,22,0,7252502
SE,2020-04-06T03:00:00Z,0,1,2319032
SP,2020-04-06T03:00:00Z,246,29,46289333
TO,2020-04-06T03:00:00Z,0,0,1624183
AC,2020-04-07T03:00:00Z,0,1,894470
AL,2020-04-07T03:00:00Z,1,0,3351092
AM,2020-04-07T03:00:00Z,104,4,4207714
AP,2020-04-07T03:00:00Z,14,0,861773
BA,2020-04-07T03:00:00Z,25,2,14930424
CE,2020-04-07T03:00:00Z,38,2,9187886
DF,2020-04-07T03:00:00Z,19,2,1585771
ES,2020-04-07T03:00:00Z,15,0,4064052
GO,2020-04-07T03:00:00Z,14,0,7116143
MA,2020-04-07T03:00:00Z,39,2,7114598
MG,2020-04-07T03:00:00Z,34,2,21292666
MS,2020-04-07T03:00:00Z,14,1,2809394
MT,2020-04-07T03:00:00Z,2,0,3526220
PA,2020-04-07T03:00:00Z,36,2,8690745
PB,2020-04-07T03:00:00Z,1,0,4039277
PE,2020-04-07T03:00:00Z,129,4,9617072
PI,2020-04-07T03:00:00Z,5,0,3280697
PR,2020-04-07T03:00:00Z,45,4,11516840
RJ,2020-04-07T03:00:00Z,227,18,17366189
RN,2020-04-07T03:00:00Z,8,1,3534165
RO,2020-04-07T03:00:00Z,4,0,1796460
RR,2020-04-07T03:00:00Z,0,0,631181
RS,2020-04-07T03:00:00Z,27,1,11422973
SC,2020-04-07T03:00:00Z,38,1,7252502
SE,2020-04-07T03:00:00Z,4,0,2319032
SP,2020-04-07T03:00:00Z,816,67,46289333
TO,2020-04-07T03:00:00Z,2,0,1624183
AC,2020-04-08T03:00:00Z,4,1,894470
AL,2020-04-08T03:00:00Z,5,0,3351092
AM,2020-04-08T03:00:00Z,168,7,4207714
AP,2020-04-08T03:00:00Z,59,0,861773
BA,2020-04-08T03:00:00Z,41,3,14930424
CE,2020-04-08T03:00:00Z,240,12,9187886
DF,2020-04-08T03:00:00Z,17,0,1585771
ES,2020-04-08T03:00:00Z,18,0,4064052
GO,2020-04-08T03:00:00Z,25,2,7116143
MA,2020-04-08T03:00:00Z,58,7,7114598
MG,2020-04-08T03:00:00Z,55,3,21292666
MS,2020-04-08T03:00:00Z,5,0,2809394
MT,2020-04-08T03:00:00Z,12,0,3526220
PA,2020-04-08T03:00:00Z,29,1,8690745
PB,2020-04-08T03:00:00Z,5,0,4039277
PE,2020-04-08T03:00:00Z,49,12,9617072
PI,2020-04-08T03:00:00Z,3,1,3280697
PR,2020-04-08T03:00:00Z,36,2,11516840
RJ,2020-04-08T03:00:00Z,250,17,17366189
RN,2020-04-08T03:00:00Z,7,3,3534165
RO,2020-04-08T03:00:00Z,0,0,1796460
RR,2020-04-08T03:00:00Z,7,0,631181
RS,2020-04-08T03:00:00Z,47,1,11422973
SC,2020-04-08T03:00:00Z,40,4,7252502
SE,2020-04-08T03:00:00Z,0,0,2319032
SP,2020-04-08T03:00:00Z,1026,57,46289333
TO,2020-04-08T03:00:00Z,4,0,1624183
AC,2020-04-09T03:00:00Z,8,0,894470
AL,2020-04-09T03:00:00Z,0,1,3351092
AM,2020-04-09T03:00:00Z,95,10,4207714
AP,2020-04-09T03:00:00Z,21,0,861773
BA,2020-04-09T03:00:00Z,62,4,14930424
CE,2020-04-09T03:00:00Z,134,12,9187886
DF,2020-04-09T03:00:00Z,18,1,1585771
ES,2020-04-09T03:00:00Z,46,0,4064052
GO,2020-04-09T03:00:00Z,21,0,7116143
MA,2020-04-09T03:00:00Z,43,1,7114598
MG,2020-04-09T03:00:00Z,41,1,21292666
MS,2020-04-09T03:00:00Z,4,0,2809394
MT,2020-04-09T03:00:00Z,18,1,3526220
PA,2020-04-09T03:00:00Z,1,1,8690745
PB,2020-04-09T03:00:00Z,14,3,4039277
PE,2020-04-09T03:00:00Z,154,10,9617072
PI,2020-04-09T03:00:00Z,7,1,3280697
PR,2020-04-09T03:00:00Z,70,5,11516840
RJ,2020-04-09T03:00:00Z,278,16,17366189
RN,2020-04-09T03:00:00Z,0,0,3534165
RO,2020-04-09T03:00:00Z,10,1,1796460
RR,2020-04-09T03:00:00Z,3,0,631181
RS,2020-04-09T03:00:00Z,63,3,11422973
SC,2020-04-09T03:00:00Z,44,2,7252502
SE,2020-04-09T03:00:00Z,3,0,2319032
SP,2020-04-09T03:00:00Z,772,68,46289333
TO,2020-04-09T03:00:00Z,0,0,1624183
AC,2020-04-10T03:00:00Z,8,0,894470
AL,2020-04-10T03:00:00Z,8,0,3351092
AM,2020-04-10T03:00:00Z,82,10,4207714
AP,2020-04-10T03:00:00Z,38,0,861773
BA,2020-04-10T03:00:00Z,45,0,14930424
CE,2020-04-10T03:00:00Z,53,3,9187886
DF,2020-04-10T03:00:00Z,28,1,1585771
ES,2020-04-10T03:00:00Z,27,1,4064052
GO,2020-04-10T03:00:00Z,12,1,7116143
MA,2020-04-10T03:00:00Z,20,4,7114598
MG,2020-04-10T03:00:00Z,43,2,21292666
MS,2020-04-10T03:00:00Z,8,0,2809394
MT,2020-04-10T03:00:00Z,4,0,3526220
PA,2020-04-10T03:00:00Z,2,2,8690745
PB,2020-04-10T03:00:00Z,24,4,4039277
PE,2020-04-10T03:00:00Z,129,9,9617072
PI,2020-04-10T03:00:00Z,2,1,3280697
PR,2020-04-10T03:00:00Z,34,3,11516840
RJ,2020-04-10T03:00:00Z,248,25,17366189
RN,2020-04-10T03:00:00Z,2,0,3534165
RO,2020-04-10T03:00:00Z,4,0,1796460
RR,2020-04-10T03:00:00Z,11,2,631181
RS,2020-04-10T03:00:00Z,18,2,11422973
SC,2020-04-10T03:00:00Z,192,1,7252502
SE,2020-04-10T03:00:00Z,3,0,2319032
SP,2020-04-10T03:00:00Z,736,44,46289333
TO,2020-04-10T03:00:00Z,0,0,1624183
AC,2020-04-11T03:00:00Z,2,0,894470
AL,2020-04-11T03:00:00Z,3,0,3351092
AM,2020-04-11T03:00:00Z,69,3,4207714
AP,2020-04-11T03:00:00Z,27,1,861773
BA,2020-04-11T03:00:00Z,31,2,14930424
CE,2020-04-11T03:00:00Z,104,9,9187886
DF,2020-04-11T03:00:00Z,24,0,1585771
ES,2020-04-11T03:00:00Z,49,2,4064052
GO,2020-04-11T03:00:00Z,18,2,7116143
MA,2020-04-11T03:00:00Z,51,5,7114598
MG,2020-04-11T03:00:00Z,52,0,21292666
MS,2020-04-11T03:00:00Z,3,0,2809394
MT,2020-04-11T03:00:00Z,9,1,3526220
PA,2020-04-11T03:00:00Z,47,1,8690745
PB,2020-04-11T03:00:00Z,6,0,4039277
PE,2020-04-11T03:00:00Z,132,7,9617072
PI,2020-04-11T03:00:00Z,1,0,3280697
PR,2020-04-11T03:00:00Z,33,1,11516840
RJ,2020-04-11T03:00:00Z,143,8,17366189
RN,2020-04-11T03:00:00Z,26,2,3534165
RO,2020-04-11T03:00:00Z,1,0,1796460
RR,2020-04-11T03:00:00Z,12,0,631181
RS,2020-04-11T03:00:00Z,4,1,11422973
SC,2020-04-11T03:00:00Z,39,3,7252502
SE,2020-04-11T03:00:00Z,0,0,2319032
SP,2020-04-11T03:00:00Z,203,20,46289333
TO,2020-04-11T03:00:00Z,0,0,1624183
AC,2020-04-12T03:00:00Z,5,0,894470
AL,2020-04-12T03:00:00Z,0,0,3351092
AM,2020-04-12T03:00:00Z,156,9,4207714
AP,2020-04-12T03:00:00Z,37,2,861773
BA,2020-04-12T03:00:00Z,38,0,14930424
CE,2020-04-12T03:00:00Z,94,7,9187886
DF,2020-04-12T03:00:00Z,35,0,1585771
ES,2020-04-12T03:00:00Z,34,0,4064052
GO,2020-04-12T03:00:00Z,20,4,7116143
MA,2020-04-12T03:00:00Z,54,3,7114598
MG,2020-04-12T03:00:00Z,56,3,21292666
MS,2020-04-12T03:00:00Z,1,0,2809394
MT,2020-04-12T03:00:00Z,2,0,3526220
PA,2020-04-12T03:00:00Z,29,3,8690745
PB,2020-04-12T03:00:00Z,16,2,4039277
PE,2020-04-12T03:00:00Z,144,13,9617072
PI,2020-04-12T03:00:00Z,3,0,3280697
PR,2020-04-12T03:00:00Z,62,4,11516840
RJ,2020-04-12T03:00:00Z,248,15,17366189
RN,2020-04-12T03:00:00Z,13,2,3534165
RO,2020-04-12T03:00:00Z,2,0,1796460
RR,2020-04-12T03:00:00Z,4,0,631181
RS,2020-04-12T03:00:00Z,13,1,11422973
SC,2020-04-12T03:00:00Z,36,3,7252502
SE,2020-04-12T03:00:00Z,2,0,2319032
SP,2020-04-12T03:00:00Z,336,28,46289333
TO,2020-04-12T03:00:00Z,2,0,1624183
AC,2020-04-13T03:00:00Z,13,1,894470
AL,2020-04-13T03:00:00Z,2,0,3351092
AM,2020-04-13T03:00:00Z,69,9,4207714
AP,2020-04-13T03:00:00Z,12,0,861773
BA,2020-04-13T03:00:00Z,50,1,14930424
CE,2020-04-13T03:00:00Z,124,17,9187886
DF,2020-04-13T03:00:00Z,24,1,1585771
ES,2020-04-13T03:00:00Z,47,5,4064052
GO,2020-04-13T03:00:00Z,4,1,7116143
MA,2020-04-13T03:00:00Z,47,3,7114598
MG,2020-04-13T03:00:00Z,9,3,21292666
MS,2020-04-13T03:00:00Z,12,2,2809394
MT,2020-04-13T03:00:00Z,11,1,3526220
PA,2020-04-13T03:00:00Z,24,2,8690745
PB,2020-04-13T03:00:00Z,10,0,4039277
PE,2020-04-13T03:00:00Z,194,17,9617072
PI,2020-04-13T03:00:00Z,6,1,3280697
PR,2020-04-13T03:00:00Z,18,1,11516840
RJ,2020-04-13T03:00:00Z,376,18,17366189
RN,2020-04-13T03:00:00Z,37,2,3534165
RO,2020-04-13T03:00:00Z,7,0,1796460
RR,2020-04-13T03:00:00Z,4,0,631181
RS,2020-04-13T03:00:00Z,11,0,11422973
SC,2020-04-13T03:00:00Z,9,0,7252502
SE,2020-04-13T03:00:00Z,0,0,2319032
SP,2020-04-13T03:00:00Z,140,20,46289333
TO,2020-04-13T03:00:00Z,1,0,1624183
AC,2020-04-14T03:00:00Z,9,0,894470
AL,2020-04-14T03:00:00Z,22,1,3351092
AM,2020-04-14T03:00:00Z,209,19,4207714
AP,2020-04-14T03:00:00Z,65,1,861773
BA,2020-04-14T03:00:00Z,36,0,14930424
CE,2020-04-14T03:00:00Z,205,16,9187886
DF,2020-04-14T03:00:00Z,13,2,1585771
ES,2020-04-14T03:00:00Z,33,3,4064052
GO,2020-04-14T03:00:00Z,51,0,7116143
MA,2020-04-14T03:00:00Z,33,5,7114598
MG,2020-04-14T03:00:00Z,69,4,21292666
MS,2020-04-14T03:00:00Z,2,0,2809394
MT,2020-04-14T03:00:00Z,4,0,3526220
PA,2020-04-14T03:00:00Z,53,4,8690745
PB,2020-04-14T03:00:00Z,25,3,4039277
PE,2020-04-14T03:00:00Z,130,13,9617072
PI,2020-04-14T03:00:00Z,8,0,3280697
PR,2020-04-14T03:00:00Z,35,5,11516840
RJ,2020-04-14T03:00:00Z,179,36,17366189
RN,2020-04-14T03:00:00Z,37,1,3534165
RO,2020-04-14T03:00:00Z,22,0,1796460
RR,2020-04-14T03:00:00Z,30,0,631181
RS,2020-04-14T03:00:00Z,36,2,11422973
SC,2020-04-14T03:00:00Z,49,2,7252502
SE,2020-04-14T03:00:00Z,1,0,2319032
SP,2020-04-14T03:00:00Z,476,87,46289333
TO,2020-04-14T03:00:00Z,0,0,1624183
AC,2020-04-15T03:00:00Z,2,0,894470
AL,2020-04-15T03:00:00Z,10,1,3351092
AM,2020-04-15T03:00:00Z,70,16,4207714
AP,2020-04-15T03:00:00Z,27,1,861773
BA,2020-04-15T03:00:00Z,48,5,14930424
CE,2020-04-15T03:00:00Z,152,9,9187886
DF,2020-04-15T03:00:00Z,31,0,1585771
ES,2020-04-15T03:00:00Z,94,1,4064052
GO,2020-04-15T03:00:00Z,20,0,7116143
MA,2020-04-15T03:00:00Z,152,2,7114598
MG,2020-04-15T03:00:00Z,19,3,21292666
MS,2020-04-15T03:00:00Z,6,0,2809394
MT,2020-04-15T03:00:00Z,13,0,3526220
PA,2020-04-15T03:00:00Z,61,2,8690745
PB,2020-04-15T03:00:00Z,15,5,4039277
PE,2020-04-15T03:00:00Z,200,28,9617072
PI,2020-04-15T03:00:00Z,17,0,3280697
PR,2020-04-15T03:00:00Z,12,2,11516840
RJ,2020-04-15T03:00:00Z,333,41,17366189
RN,2020-04-15T03:00:00Z,23,1,3534165
RO,2020-04-15T03:00:00Z,5,0,1796460
RR,2020-04-15T03:00:00Z,1,0,631181
RS,2020-04-15T03:00:00Z,47,1,11422973
SC,2020-04-15T03:00:00Z,27,2,7252502
SE,2020-04-15T03:00:00Z,1,0,2319032
SP,2020-04-15T03:00:00Z,1672,83,46289333
TO,2020-04-15T03:00:00Z,0,1,1624183
AC,2020-04-16T03:00:00Z,9,2,894470
AL,2020-04-16T03:00:00Z,7,0,3351092
AM,2020-04-16T03:00:00Z,165,18,4207714
AP,2020-04-16T03:00:00Z,28,2,861773
BA,2020-04-16T03:00:00Z,144,3,14930424
CE,2020-04-16T03:00:00Z,229,8,9187886
DF,2020-04-16T03:00:00Z,34,3,1585771
ES,2020-04-16T03:00:00Z,197,4,4064052
GO,2020-04-16T03:00:00Z,14,1,7116143
MA,2020-04-16T03:00:00Z,65,3,7114598
MG,2020-04-16T03:00:00Z,55,3,21292666
MS,2020-04-16T03:00:00Z,10,1,2809394
MT,2020-04-16T03:00:00Z,5,1,3526220
PA,2020-04-16T03:00:00Z,54,3,8690745
PB,2020-04-16T03:00:00Z,14,3,4039277
PE,2020-04-16T03:00:00Z,199,17,9617072
PI,2020-04-16T03:00:00Z,16,0,3280697
PR,2020-04-16T03:00:00Z,29,3,11516840
RJ,2020-04-16T03:00:00Z,201,35,17366189
RN,2020-04-16T03:00:00Z,1,1,3534165
RO,2020-04-16T03:00:00Z,7,1,1796460
RR,2020-04-16T03:00:00Z,28,0,631181
RS,2020-04-16T03:00:00Z,33,0,11422973
SC,2020-04-16T03:00:00Z,31,1,7252502
SE,2020-04-16T03:00:00Z,2,0,2319032
SP,2020-04-16T03:00:00Z,525,75,46289333
TO,2020-04-16T03:00:00Z,3,0,1624183
AC,2020-04-17T03:00:00Z,25,0,894470
AL,2020-04-17T03:00:00Z,21,2,3351092
AM,2020-04-17T03:00:00Z,90,21,4207714
AP,2020-04-17T03:00:00Z,8,1,861773
BA,2020-04-17T03:00:00Z,108,6,14930424
CE,2020-04-17T03:00:00Z,298,25,9187886
DF,2020-04-17T03:00:00Z,30,0,1585771
ES,2020-04-17T03:00:00Z,102,3,4064052
GO,2020-04-17T03:00:00Z,17,0,7116143
MA,2020-04-17T03:00:00Z,102,3,7114598
MG,2020-04-17T03:00:00Z,63,2,21292666
MS,2020-04-17T03:00:00Z,12,0,2809394
MT,2020-04-17T03:00:00Z,6,0,3526220
PA,2020-04-17T03:00:00Z,119,2,8690745
PB,2020-04-17T03:00:00Z,30,2,4039277
PE,2020-04-17T03:00:00Z,323,26,9617072
PI,2020-04-17T03:00:00Z,11,0,3280697
PR,2020-04-17T03:00:00Z,42,1,11516840
RJ,2020-04-17T03:00:00Z,405,41,17366189
RN,2020-04-17T03:00:00Z,63,3,3534165
RO,2020-04-17T03:00:00Z,16,0,1796460
RR,2020-04-17T03:00:00Z,22,0,631181
RS,2020-04-17T03:00:00Z,22,3,11422973
SC,2020-04-17T03:00:00Z,42,1,7252502
SE,2020-04-17T03:00:00Z,5,0,2319032
SP,2020-04-17T03:00:00Z,1273,75,46289333
TO,2020-04-17T03:00:00Z,2,0,1624183
AC,2020-04-18T03:00:00Z,7,0,894470
AL,2020-04-18T03:00:00Z,22,0,3351092
AM,2020-04-18T03:00:00Z,88,16,4207714
AP,2020-04-18T03:00:00Z,23,0,861773
BA,2020-04-18T03:00:00Z,134,1,14930424
CE,2020-04-18T03:00:00Z,350,27,9187886
DF,2020-04-18T03:00:00Z,16,4,1585771
ES,2020-04-18T03:00:00Z,96,3,4064052
GO,2020-04-18T03:00:00Z,43,2,7116143
MA,2020-04-18T03:00:00Z,243,4,7114598
MG,2020-04-18T03:00:00Z,56,4,21292666
MS,2020-04-18T03:00:00Z,18,0,2809394
MT,2020-04-18T03:00:00Z,9,0,3526220
PA,2020-04-18T03:00:00Z,83,7,8690745
PB,2020-04-18T03:00:00Z,10,0,4039277
PE,2020-04-18T03:00:00Z,187,19,9617072
PI,2020-04-18T03:00:00Z,21,1,3280697
PR,2020-04-18T03:00:00Z,71,4,11516840
RJ,2020-04-18T03:00:00Z,194,46,17366189
RN,2020-04-18T03:00:00Z,53,1,3534165
RO,2020-04-18T03:00:00Z,18,0,1796460
RR,2020-04-18T03:00:00Z,37,0,631181
RS,2020-04-18T03:00:00Z,29,2,11422973
SC,2020-04-18T03:00:00Z,36,1,7252502
SE,2020-04-18T03:00:00Z,18,1,2319032
SP,2020-04-18T03:00:00Z,1053,63,46289333
TO,2020-04-18T03:00:00Z,2,0,1624183
AC,2020-04-19T03:00:00Z,21,1,894470
AL,2020-04-19T03:00:00Z,27,8,3351092
AM,2020-04-19T03:00:00Z,147,21,4207714
AP,2020-04-19T03:00:00Z,23,1,861773
BA,2020-04-19T03:00:00Z,37,8,14930424
CE,2020-04-19T03:00:00Z,218,10,9187886
DF,2020-04-19T03:00:00Z,65,0,1585771
ES,2020-04-19T03:00:00Z,147,2,4064052
GO,2020-04-19T03:00:00Z,15,0,7116143
MA,2020-04-19T03:00:00Z,165,4,7114598
MG,2020-04-19T03:00:00Z,77,0,21292666
MS,2020-04-19T03:00:00Z,7,0,2809394
MT,2020-04-19T03:00:00Z,3,0,3526220
PA,2020-04-19T03:00:00Z,45,1,8690745
PB,2020-04-19T03:00:00Z,31,3,4039277
PE,2020-04-19T03:00:00Z,266,11,9617072
PI,2020-04-19T03:00:00Z,22,1,3280697
PR,2020-04-19T03:00:00Z,42,2,11516840
RJ,2020-04-19T03:00:00Z,222,15,17366189
RN,2020-04-19T03:00:00Z,15,1,3534165
RO,2020-04-19T03:00:00Z,18,1,1796460
RR,2020-04-19T03:00:00Z,21,0,631181
RS,2020-04-19T03:00:00Z,23,0,11422973
SC,2020-04-19T03:00:00Z,13,1,7252502
SE,2020-04-19T03:00:00Z,12,0,2319032
SP,2020-04-19T03:00:00Z,373,24,46289333
TO,2020-04-19T03:00:00Z,0,0,1624183
AC,2020-04-20T03:00:00Z,13,2,894470
AL,2020-04-20T03:00:00Z,12,3,3351092
AM,2020-04-20T03:00:00Z,116,3,4207714
AP,2020-04-20T03:00:00Z,17,2,861773
BA,2020-04-20T03:00:00Z,111,1,14930424
CE,2020-04-20T03:00:00Z,230,12,9187886
DF,2020-04-20T03:00:00Z,45,0,1585771
ES,2020-04-20T03:00:00Z,69,3,4064052
GO,2020-04-20T03:00:00Z,10,1,7116143
MA,2020-04-20T03:00:00Z,115,6,7114598
MG,2020-04-20T03:00:00Z,35,2,21292666
MS,2020-04-20T03:00:00Z,3,0,2809394
MT,2020-04-20T03:00:00Z,7,1,3526220
PA,2020-04-20T03:00:00Z,217,1,8690745
PB,2020-04-20T03:00:00Z,9,3,4039277
PE,2020-04-20T03:00:00Z,231,18,9617072
PI,2020-04-20T03:00:00Z,13,2,3280697
PR,2020-04-20T03:00:00Z,20,3,11516840
RJ,2020-04-20T03:00:00Z,134,20,17366189
RN,2020-04-20T03:00:00Z,64,2,3534165
RO,2020-04-20T03:00:00Z,32,0,1796460
RR,2020-04-20T03:00:00Z,22,0,631181
RS,2020-04-20T03:00:00Z,35,3,11422973
SC,2020-04-20T03:00:00Z,50,3,7252502
SE,2020-04-20T03:00:00Z,3,0,2319032
SP,2020-04-20T03:00:00Z,313,22,46289333
TO,2020-04-20T03:00:00Z,1,0,1624183
AC,2020-04-21T03:00:00Z,19,0,894470
AL,2020-04-21T03:00:00Z,39,1,3351092
AM,2020-04-21T03:00:00Z,110,8,4207714
AP,2020-04-21T03:00:00Z,24,0,861773
BA,2020-04-21T03:00:00Z,148,1,14930424
CE,2020-04-21T03:00:00Z,234,17,9187886
DF,2020-04-21T03:00:00Z,9,0,1585771
ES,2020-04-21T03:00:00Z,44,1,4064052
GO,2020-04-21T03:00:00Z,18,0,7116143
MA,2020-04-21T03:00:00Z,76,6,7114598
MG,2020-04-21T03:00:00Z,41,3,21292666
MS,2020-04-21T03:00:00Z,2,1,2809394
MT,2020-04-21T03:00:00Z,0,0,3526220
PA,2020-04-21T03:00:00Z,124,3,8690745
PB,2020-04-21T03:00:00Z,18,1,4039277
PE,2020-04-21T03:00:00Z,218,26,9617072
PI,2020-04-21T03:00:00Z,28,2,3280697
PR,2020-04-21T03:00:00Z,17,0,11516840
RJ,2020-04-21T03:00:00Z,407,39,17366189
RN,2020-04-21T03:00:00Z,13,1,3534165
RO,2020-04-21T03:00:00Z,39,0,1796460
RR,2020-04-21T03:00:00Z,3,0,631181
RS,2020-04-21T03:00:00Z,15,0,11422973
SC,2020-04-21T03:00:00Z,38,0,7252502
SE,2020-04-21T03:00:00Z,6,0,2319032
SP,2020-04-21T03:00:00Z,805,56,46289333
TO,2020-04-21T03:00:00Z,3,0,1624183
AC,2020-04-22T03:00:00Z,19,0,894470
AL,2020-04-22T03:00:00Z,33,1,3351092
AM,2020-04-22T03:00:00Z,209,14,4207714
AP,2020-04-22T03:00:00Z,22,1,861773
BA,2020-04-22T03:00:00Z,155,3,14930424
CE,2020-04-22T03:00:00Z,194,18,9187886
DF,2020-04-22T03:00:00Z,65,1,1585771
ES,2020-04-22T03:00:00Z,101,0,4064052
GO,2020-04-22T03:00:00Z,17,2,7116143
MA,2020-04-22T03:00:00Z,208,6,7114598
MG,2020-04-22T03:00:00Z,53,3,21292666
MS,2020-04-22T03:00:00Z,2,0,2809394
MT,2020-04-22T03:00:00Z,2,0,3526220
